Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97.1,100.25,97.88,102.12,104.52,106.18,108.43,104.06,88.32,94.44,99.44,103.11,105.88,113.3,120.83,120.57,123.26,126.31,129.25,121.51
Canada,CAN,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,0.26,0.13,0.16,0.25,0.29,0.29,0.68,0.53,0.46,0.5,0.46,0.43,0.54,0.58,0.47,0.44,0.51,0.49,0.52,0.67,0.6,0.63,0.64,0.72,0.82,0.85,0.95,1.22,1.48,1.69,1.87,2.35,2.93,3.21,3.4,3.76,3.82,4.12,4.39,4.61,5.07,5.42,6.38,7.52,8.88,9.7,10.76,11.47,11.78,13.03,13.16,12.85,13.05,13.24,13.8,14.82,14.87,15.45,15.51,15.64,0
Canada,CAN,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,4.24,0,9.74,8.23,7.87,7.77,8.74,6.68,6.76,6.61,16.9,6.54,6.53,6.51,6.57,6.45,6.23,6.02,6.04,5.86,5.86,5.48,5.5,5.47,5.33,5.29,7.73,5.56
Canada,CAN,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,0,0,0,10.39,0,9.48,7.78,7.26,5.41,5.16,4.99,4.87,4.73,4.88,4.43,4.42,4.17,4.11,4.11,3.98,2.97,2.89,2.76,2.62,2.57,2.5,2.5,2.48,2.48,2.87,2.47
Canada,CAN,"International tourism, number of arrivals",ST.INT.ARVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41657000,43256000,45076000,48064000,49055000,48638000,47147000,44896000,38903000,38845000,36160000,33390000,30373000,27370000,24696000,25621000,25066000,25318000,25167000,25558000,27555000,30142000,31081000,31274000,32430000,0
Canada,CAN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.44,49.49,49.55,49.62,49.69,49.74,49.78,49.81,49.83,49.85,49.87,49.89,49.9,49.92,49.94,49.97,50.01,50.05,50.11,50.16,50.2,50.24,50.27,50.3,50.33,50.35,50.36,50.38,50.39,50.4,50.41,50.43,50.45,50.47,50.48,50.49,50.5,50.49,50.48,50.47,50.46,50.46,50.45,50.44,50.43,50.43,50.42,50.4,50.39,50.39,50.39,50.39,50.4,50.41,50.41,50.41,50.41,50.4,50.39,50.38,50.37
Canada,CAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.7,7.7,7.71,7.71,7.73,7.75,7.78,7.82,7.88,7.95,8.02,8.12,8.2,8.28,8.38,8.51,8.68,8.87,9.06,9.25,9.43,9.6,9.75,9.9,10.06,10.26,10.44,10.64,10.84,11.05,11.25,11.42,11.56,11.69,11.82,11.95,12.08,12.2,12.33,12.45,12.56,12.67,12.77,12.86,12.98,13.12,13.27,13.44,13.63,13.87,14.15,14.45,14.8,15.2,15.62,16.05,16.46,16.84,17.23,17.65,18.1
Canada,CAN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.1,6.08,6.09,6.12,6.15,6.17,6.15,6.13,6.09,6.04,5.99,5.92,5.86,5.8,5.75,5.7,5.62,5.55,5.51,5.51,5.56,5.63,5.74,5.9,6.09,6.31,6.55,6.82,7.1,7.35,7.55,7.68,7.75,7.79,7.83,7.92,8.02,8.15,8.3,8.44,8.55,8.64,8.72,8.77,8.76,8.66,8.45,8.15,7.79,7.46,7.2,6.96,6.8,6.71,6.63,6.57,6.53,6.5,6.48,6.49,6.54
Canada,CAN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.74,7.99,8.27,8.57,8.85,9.09,9.33,9.5,9.63,9.74,9.84,10,10.13,10.23,10.3,10.33,10.37,10.4,10.39,10.29,10.07,9.79,9.39,8.93,8.49,8.11,7.8,7.59,7.45,7.34,7.24,7.14,7.06,7.02,7.01,7.02,7.02,7.03,7.06,7.08,7.09,7.08,7.07,7.04,7.02,7,7.02,7.02,6.97,6.88,6.74,6.68,6.59,6.47,6.31,6.14,5.99,5.83,5.67,5.53,5.43
Canada,CAN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,192.88,190.73,191.16,191.75,191.38,192.02,193.59,193.04,189.61,190.23,187.16,186.31,187.94,189.61,188.17,184.9,181.01,179.72,176.04,171.03,163.92,159.2,153,148.84,142.35,142.12,139.85,135.67,131.24,130.04,127.32,124.7,123.39,123.68,119.16,118.54,113.68,109.35,105.57,104.15,100.92,99.42,96.84,96.94,94.7,94.33,91.81,91.76,89.93,87.75,85.39,82.9,82.45,81.27,81.53,81.3,82.88,84.18,83.82,0,0
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32,11.2,11.38,10.4,9.49,9.62,9.1,8.28,7.58,6.83,7.22,7.66,7.57,7.19,6.76,6.32,6.04,6.14,8.34,8.06,7.51,7.29,7.07,6.91,6.91,7,6.34,5.83,5.66,9.46
Canada,CAN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,7.15,8.55,8.54,7.91,6.88,6.92,6.37,5.82,5.35,4.77,5.53,5.92,5.82,5.43,5.16,4.76,4.57,4.78,7.11,6.4,5.75,5.73,5.54,5.59,5.6,5.93,5.27,4.79,4.65,7.43
Canada,CAN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.15,66.58,65.7,65.34,65.16,64.82,64.67,64.87,65.13,65.53,65.76,65.91,66.86,67.56,67.49,67.14,67.02,67.44,67.56,67.09,66.91,66.71,66.5,66.46,65.99,65.84,65.71,65.76,65.41,65.71,64.02
Canada,CAN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.38,68.54,67.96,67.83,67.76,67.78,67.81,68.22,69.03,69.74,70.35,70.72,72.09,73.26,73.4,72.98,73.34,74.19,74.2,74.25,74.3,74.12,74.26,74.6,74.17,74.12,74.39,74.99,75.13,75.59,0
Canada,CAN,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,9.69,10.14,10.14,10.21,10.96,12.07,12.47,12.45,11.86,11.45,11.37,11.83,11.78,11.81,11.59,12.05,12.14,12.7,12.55,12.31,12.25,12.11,12.12,11.9,12.18,12.07,11.88,12.19,0
Canada,CAN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.68,55.69,56.42,58.89,59.77,60.4,55.04,54.6,56.16,57.78,59.52,61.02,62.48,63.37,61.28,57.33,54.76,53.35,53.76,53.79,52.65,51.47,52.45,54.54,56.23,56.34,57.47,58.15,57.85,57.7,58.52,59.49,59.53,55.31,54.87,55.31,54.34,55.06,55.55,55.76,55.38,56.48,56.3,57.47,49.28
Canada,CAN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0.5,0.5,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0.2,0,0.2,0.5,0.2,0.2,0.2,0.2,0,0,0
Canada,CAN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.77,1502.57,1564.16,1874.51,2137.11,2407.62,2630.26,2931.79,3121.4,3067.9,3541.33,3791.71,3874.94,3849.57,3661.59,3275.17,3224.51,3395.68,3521.61,3542.32,0
Canada,CAN,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.2,0
Canada,CAN,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.7,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.3
Canada,CAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,85,87,89,92,94,96,97,96,97,96,96,96,96,95,95,95,94,94,93,94,93,91,90,88,89,90,90,89,89,90,90,90,0
Canada,CAN,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.3,3.1,3,2.9,2.8,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2,2,1.9,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Canada,CAN,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,10.5,10.4,10.4,10.3,10.3,10.3,10.3,10.3,10.4,10.4,10.5,10.7,10.9,11.2,11.5,11.8,12.2,12.7,13.2,0
Canada,CAN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59,0,0,0,0,0,0,0,0,0,0,0,0,79.13,100.01,105.75,108.21,95.36,96.92,97.76,97.12,0,67.89,69.19,67.96,0,68.9,0,0,0,0,73.96,74.45,73.93,71.82,73.63,73.59,74.92,75.27,74.48,76.38,79.29,80.58,86.51,0
Canada,CAN,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.33,0,0,0,0,0,0
Canada,CAN,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Secondary education, pupils",SE.SEC.ENRL,0,0,0,0,0,0,0,0,0,0,0,2527143,2582284,2595716,2579041,2596732,2589862,2587871,2544408,2474183,2388308,2323228,2340255,2321381,2323105,2287746,2250941,2238224,2242938,2249305,2254654,2292497,2337513,2402531,2455427,2469552,2505389,0,2564963,2511517,2519080,0,0,0,0,2601926,2632432,2657320,2668134,2657932,2611619,2583789,2734631,2697507,2661089,2641675,2640933,2653009,2654199,2659138,0
Canada,CAN,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.86,4.35,4.63,4.41,4.29,4.32,3.51,4.6,1.5,1.76,3.01,3.18,4.61,3.65,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.45,98.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.38,103.11,101.08,0,0,0,0,0,97.08,96.42,97.09,99.09,100.2,99.85,0,0,0,0,0,0,0,0,0
Canada,CAN,Primary school starting age (years),SE.PRM.AGES,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Canada,CAN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,0,0,0,0,0,0,0,0,0,0,21.1,21.15,21.21,23.3,24.21,21.18,21.94,20.69,20.39,22.15,22.27,22.57,19.97,20.13,20.99,20.61,19.05,20.25,21.04,20.22,17.82,15.2,14.1,14.93,17.04,19.01,19.53,20.2,19.77,21.1,23.77,22.64,21.72,21.94,23.66,24.45,24.62,24.4,24.25,18.52,19.31,20.86,20.92,21.6,22.15,19.57,19.15,19.85,19.64,20.02,18.88
Canada,CAN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79E+11,9.09E+11,9.74E+11,1.08E+12,1.11E+12,1.16E+12,1.22E+12,1.31E+12,1.39E+12,1.47E+12,1.55E+12,1.63E+12,1.54E+12,1.63E+12,1.74E+12,1.79E+12,1.87E+12,1.96E+12,1.96E+12,2E+12,2.11E+12,2.2E+12,2.28E+12,2.18E+12
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.29,2240.43,2268.59,2374.5,2555.11,2770.36,3047.11,3217.16,3462.68,3763.95,4121.93,4520.16,5089.59,5838.66,7033.01,7511.21,8809.26,8919.06,9123.69,10043.66,11170.56,12337.47,12481.87,13425.12,13877.92,14114.81,14461.07,16308.97,18936.96,20715.63,21448.36,21768.34,20879.85,20121.16,19935.38,20613.79,21227.35,21901.56,21024.59,22315.25,24271,23822.06,24255.34,28300.46,32143.68,36382.51,40504.06,44659.9,46710.51,40876.31,47562.08,52223.7,52669.09,52635.17,50956,43596.14,42315.6,45129.36,46548.52,46338.34,43294.65
Canada,CAN,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,0,-29367412040,-31548055383,-33235733262,-35443547930,-37682415547,-40209018406,-41451961980,-43522763802,-45718685859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01E+11,-1.18E+11,-1.39E+11,-1.49E+11,-1.57E+11,-1.56E+11,-1.31E+11,-1.23E+11,-99631242000,-77897355000,-41004000,17605000,-26628000,-34826000,-21947000,944000,966000,994000,1000000,1010000,1041000,7199339000,7720332000,1032000
Canada,CAN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,0,0,0,0,0,0,0,0,0,0,3.64E+11,3.81E+11,4.06E+11,4.36E+11,4.53E+11,4.65E+11,4.9E+11,5E+11,5.13E+11,5.2E+11,5.28E+11,5.48E+11,5.31E+11,5.48E+11,5.77E+11,6.05E+11,6.17E+11,6.38E+11,6.67E+11,6.86E+11,6.84E+11,6.75E+11,6.72E+11,6.89E+11,7.18E+11,7.45E+11,7.57E+11,7.91E+11,8.07E+11,8.55E+11,9.18E+11,9.24E+11,9.54E+11,9.9E+11,1.04E+12,1.09E+12,1.12E+12,1.16E+12,1.18E+12,1.1E+12,1.16E+12,1.21E+12,1.23E+12,1.26E+12,1.29E+12,1.26E+12,1.27E+12,1.34E+12,1.36E+12,1.39E+12,0
Canada,CAN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0,0,0,0,0,0,0,0,0,0,1.04,1.02,1.03,0.96,0.9,0.94,0.86,0.94,1.01,1.08,1.07,1.04,1.07,1.02,1.08,1.11,1.07,1.04,0.99,0.97,0.92,0.92,1.03,1.12,1.2,1.22,1.25,1.29,1.42,1.4,1.37,1.43,1.41,1.33,1.21,1.14,1.08,1.02,0.98,1.09,0.95,0.89,0.9,0.92,1.03,1.25,1.3,1.26,1.27,1.3,0
Canada,CAN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,0,0,0,7.22,7.16,6.98,7.01,7.05,7.02,6.96,6.97,6.83,6.45,6.42,6.85,6.88,6.68,6.71,6.93,7.42,7.67,8.26,8.6,8.73,8.49,8.52,8.86,8.96,9.68,9.84,10.63,10.59,10.53,10.26,10.03,10.26,10.02,9.47,8.5,7.87,7.56,8.23,8.59,8.97,7.29,7.68,8.16,7.75,8.27,8.6,8.77,9.42,9.61,9.1,9.69,10.28,10.07,9.8,9.85,9.85,0
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,2.17,2.2,2.09,2.12,1.99,2.05,2.17,1.88,1.7,1.59,1.77,1.55,1.49,1.77,1.81,1.89,1.59,1.87,1.86,1.89,1.7,0,0
Canada,CAN,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,0,7578000000,8117000000,8471000000,9620000000,10959000000,12699000000,13629000000,15452000000,17991000000,18106000000,19806000000,23177000000,28463000000,37921000000,42396000000,46152000000,52063000000,60841000000,74022000000,82921000000,94734000000,83161000000,91779000000,1.13E+11,1.26E+11,1.37E+11,1.43E+11,1.59E+11,1.68E+11,1.73E+11,1.75E+11,1.91E+11,2.17E+11,2.5E+11,2.74E+11,2.85E+11,3.28E+11,3.58E+11,3.86E+11,4.26E+11,4.16E+11,4.26E+11,4.14E+11,4.39E+11,4.68E+11,4.89E+11,5.06E+11,5.41E+11,4.71E+11,5.17E+11,5.65E+11,5.89E+11,6.07E+11,6.51E+11,6.83E+11,6.86E+11,7.2E+11,7.64E+11,7.74E+11,6.93E+11
Canada,CAN,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,3.99,0,3.85,0,3.94,0,3.9,0,3.9,0,0
Canada,CAN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.81,33.21,35.39,36.73,37.82,35.19,36.66,39.26,38.37,44.4,43.62,45.28,45.39,44.76,47.23
Canada,CAN,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,CPIA fi0cial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Canada,CAN,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,0
Canada,CAN,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.18,54.95,56.97,57.42,56.86,55.54,55.22,55.66,55.32,56.38,55.13,57.45,58.38,60.57,61.29,64.16,63.42,64.51,65.02,66.25,67.39,66.13,67.23,67.9,68.95,70.48,71.43,71.1,70.72,71.19,0
